Date,Currency,Mean,Buy,Sell,Year,Month,Annual Average Inflation,12-Month Inflation,Nominal GDP prices (Ksh Million),Annual GDP growth (%),Real GDP prices (Ksh Million)
2020-01-13,US DOLLAR,101.3412,101.2412,101.4412,2020,1,5.29,5.78,"10,715,070",-0.3,"8,733,060"
2020-01-10,US DOLLAR,101.5929,101.4929,101.6929,2020,1,5.29,5.78,"10,715,070",-0.3,"8,733,060"
2020-01-09,US DOLLAR,101.4688,101.3688,101.5688,2020,1,5.29,5.78,"10,715,070",-0.3,"8,733,060"
2020-01-08,US DOLLAR,101.2588,101.1588,101.3588,2020,1,5.29,5.78,"10,715,070",-0.3,"8,733,060"
2020-01-07,US DOLLAR,101.0618,100.9618,101.1618,2020,1,5.29,5.78,"10,715,070",-0.3,"8,733,060"
2020-01-06,US DOLLAR,100.9806,100.8806,101.0806,2020,1,5.29,5.78,"10,715,070",-0.3,"8,733,060"
2020-01-03,US DOLLAR,100.9588,100.8588,101.0588,2020,1,5.29,5.78,"10,715,070",-0.3,"8,733,060"
2020-01-02,US DOLLAR,101.3429,101.2429,101.4429,2020,1,5.29,5.78,"10,715,070",-0.3,"8,733,060"
2019-12-31,US DOLLAR,101.3365,101.2365,101.4365,2019,12,5.2,5.82,"10,237,727",5.1,"8,756,946"
2019-12-30,US DOLLAR,101.1588,101.0588,101.2588,2019,12,5.2,5.82,"10,237,727",5.1,"8,756,946"
2019-12-27,US DOLLAR,100.7676,100.6676,100.8676,2019,12,5.2,5.82,"10,237,727",5.1,"8,756,946"
2019-12-24,US DOLLAR,100.6324,100.5324,100.7324,2019,12,5.2,5.82,"10,237,727",5.1,"8,756,946"
2019-12-23,US DOLLAR,100.7,100.6,100.8,2019,12,5.2,5.82,"10,237,727",5.1,"8,756,946"
2019-12-20,US DOLLAR,100.7118,100.6118,100.8118,2019,12,5.2,5.82,"10,237,727",5.1,"8,756,946"
2019-12-19,US DOLLAR,100.9006,100.8006,101.0006,2019,12,5.2,5.82,"10,237,727",5.1,"8,756,946"
2019-12-18,US DOLLAR,101.5424,101.4424,101.6424,2019,12,5.2,5.82,"10,237,727",5.1,"8,756,946"
2019-12-17,US DOLLAR,101.6224,101.5224,101.7224,2019,12,5.2,5.82,"10,237,727",5.1,"8,756,946"
2019-12-16,US DOLLAR,101.6788,101.5788,101.7788,2019,12,5.2,5.82,"10,237,727",5.1,"8,756,946"
2019-12-13,US DOLLAR,101.6676,101.5676,101.7676,2019,12,5.2,5.82,"10,237,727",5.1,"8,756,946"
2019-12-11,US DOLLAR,101.4953,101.3953,101.5953,2019,12,5.2,5.82,"10,237,727",5.1,"8,756,946"
2019-12-10,US DOLLAR,101.4159,101.3159,101.5159,2019,12,5.2,5.82,"10,237,727",5.1,"8,756,946"
2019-12-09,US DOLLAR,101.6691,101.5735,101.7647,2019,12,5.2,5.82,"10,237,727",5.1,"8,756,946"
2019-12-06,US DOLLAR,101.7529,101.6529,101.8529,2019,12,5.2,5.82,"10,237,727",5.1,"8,756,946"
2019-12-05,US DOLLAR,101.9576,101.8576,102.0576,2019,12,5.2,5.82,"10,237,727",5.1,"8,756,946"
2019-12-04,US DOLLAR,102.3,102.2,102.4,2019,12,5.2,5.82,"10,237,727",5.1,"8,756,946"
2019-12-03,US DOLLAR,102.6147,102.5147,102.7147,2019,12,5.2,5.82,"10,237,727",5.1,"8,756,946"
2019-12-02,US DOLLAR,102.5959,102.4959,102.6959,2019,12,5.2,5.82,"10,237,727",5.1,"8,756,946"
2019-11-29,US DOLLAR,102.8065,102.7065,102.9065,2019,11,5.19,5.56,"10,237,727",5.1,"8,756,946"
2019-11-28,US DOLLAR,102.5424,102.4424,102.6424,2019,11,5.19,5.56,"10,237,727",5.1,"8,756,946"
2019-11-27,US DOLLAR,102.4253,102.3253,102.5253,2019,11,5.19,5.56,"10,237,727",5.1,"8,756,946"
2019-11-26,US DOLLAR,102.0206,101.9206,102.1206,2019,11,5.19,5.56,"10,237,727",5.1,"8,756,946"
2019-11-25,US DOLLAR,101.55,101.45,101.65,2019,11,5.19,5.56,"10,237,727",5.1,"8,756,946"
2019-11-22,US DOLLAR,101.3618,101.2618,101.4618,2019,11,5.19,5.56,"10,237,727",5.1,"8,756,946"
2019-11-21,US DOLLAR,101.4765,101.3765,101.5765,2019,11,5.19,5.56,"10,237,727",5.1,"8,756,946"
2019-11-20,US DOLLAR,101.7971,101.6971,101.8971,2019,11,5.19,5.56,"10,237,727",5.1,"8,756,946"
2019-11-19,US DOLLAR,101.9294,101.8294,102.0294,2019,11,5.19,5.56,"10,237,727",5.1,"8,756,946"
2019-11-18,US DOLLAR,101.9676,101.8676,102.0676,2019,11,5.19,5.56,"10,237,727",5.1,"8,756,946"
2019-11-15,US DOLLAR,102.0765,101.9765,102.1765,2019,11,5.19,5.56,"10,237,727",5.1,"8,756,946"
2019-11-14,US DOLLAR,102.0971,101.9971,102.1971,2019,11,5.19,5.56,"10,237,727",5.1,"8,756,946"
2019-11-13,US DOLLAR,102.4206,102.3206,102.5206,2019,11,5.19,5.56,"10,237,727",5.1,"8,756,946"
2019-11-12,US DOLLAR,102.4106,102.3106,102.5106,2019,11,5.19,5.56,"10,237,727",5.1,"8,756,946"
2019-11-11,US DOLLAR,102.4971,102.3971,102.5971,2019,11,5.19,5.56,"10,237,727",5.1,"8,756,946"
2019-11-08,US DOLLAR,102.8088,102.7118,102.9059,2019,11,5.19,5.56,"10,237,727",5.1,"8,756,946"
2019-11-07,US DOLLAR,102.9529,102.8529,103.0529,2019,11,5.19,5.56,"10,237,727",5.1,"8,756,946"
2019-11-06,US DOLLAR,103.1871,103.09,103.2841,2019,11,5.19,5.56,"10,237,727",5.1,"8,756,946"
2019-11-05,US DOLLAR,103.2682,103.1741,103.3624,2019,11,5.19,5.56,"10,237,727",5.1,"8,756,946"
2019-11-04,US DOLLAR,103.2653,103.1682,103.3624,2019,11,5.19,5.56,"10,237,727",5.1,"8,756,946"
2019-11-01,US DOLLAR,103.2765,103.1794,103.3735,2019,11,5.19,5.56,"10,237,727",5.1,"8,756,946"
2019-10-31,US DOLLAR,103.2059,103.1088,103.3029,2019,10,5.19,4.95,"10,237,727",5.1,"8,756,946"
2019-10-30,US DOLLAR,103.4072,103.3072,103.5072,2019,10,5.19,4.95,"10,237,727",5.1,"8,756,946"
2019-10-29,US DOLLAR,103.5567,103.4567,103.6567,2019,10,5.19,4.95,"10,237,727",5.1,"8,756,946"
2019-10-28,US DOLLAR,103.5222,103.4222,103.6222,2019,10,5.19,4.95,"10,237,727",5.1,"8,756,946"
2019-10-25,US DOLLAR,103.2528,103.1528,103.3528,2019,10,5.19,4.95,"10,237,727",5.1,"8,756,946"
2019-10-24,US DOLLAR,103.5111,103.4111,103.6111,2019,10,5.19,4.95,"10,237,727",5.1,"8,756,946"
2019-10-23,US DOLLAR,103.5756,103.4756,103.6756,2019,10,5.19,4.95,"10,237,727",5.1,"8,756,946"
2019-10-22,US DOLLAR,103.7278,103.6278,103.8278,2019,10,5.19,4.95,"10,237,727",5.1,"8,756,946"
2019-10-18,US DOLLAR,103.7,103.6,103.8,2019,10,5.19,4.95,"10,237,727",5.1,"8,756,946"
2019-10-17,US DOLLAR,103.7139,103.6139,103.8139,2019,10,5.19,4.95,"10,237,727",5.1,"8,756,946"
2019-10-16,US DOLLAR,103.7,103.6,103.8,2019,10,5.19,4.95,"10,237,727",5.1,"8,756,946"
2019-10-15,US DOLLAR,103.79,103.69,103.89,2019,10,5.19,4.95,"10,237,727",5.1,"8,756,946"
2019-10-14,US DOLLAR,103.7678,103.6678,103.8678,2019,10,5.19,4.95,"10,237,727",5.1,"8,756,946"
2019-10-11,US DOLLAR,103.7567,103.6567,103.8567,2019,10,5.19,4.95,"10,237,727",5.1,"8,756,946"
2019-10-09,US DOLLAR,103.7806,103.6833,103.8778,2019,10,5.19,4.95,"10,237,727",5.1,"8,756,946"
2019-10-08,US DOLLAR,103.7956,103.6956,103.8956,2019,10,5.19,4.95,"10,237,727",5.1,"8,756,946"
2019-10-07,US DOLLAR,103.8406,103.7406,103.9406,2019,10,5.19,4.95,"10,237,727",5.1,"8,756,946"
2019-10-04,US DOLLAR,103.8144,103.7144,103.9144,2019,10,5.19,4.95,"10,237,727",5.1,"8,756,946"
2019-10-03,US DOLLAR,103.8617,103.7644,103.9589,2019,10,5.19,4.95,"10,237,727",5.1,"8,756,946"
2019-10-02,US DOLLAR,103.8639,103.7694,103.9583,2019,10,5.19,4.95,"10,237,727",5.1,"8,756,946"
2019-10-01,US DOLLAR,103.8572,103.7572,103.9572,2019,10,5.19,4.95,"10,237,727",5.1,"8,756,946"
2019-09-30,US DOLLAR,103.8856,103.7856,103.9856,2019,9,5.24,3.83,"10,237,727",5.1,"8,756,946"
2019-09-27,US DOLLAR,103.8167,103.7167,103.9167,2019,9,5.24,3.83,"10,237,727",5.1,"8,756,946"
2019-09-26,US DOLLAR,103.8617,103.7617,103.9617,2019,9,5.24,3.83,"10,237,727",5.1,"8,756,946"
2019-09-25,US DOLLAR,103.8283,103.7283,103.9283,2019,9,5.24,3.83,"10,237,727",5.1,"8,756,946"
2019-09-24,US DOLLAR,103.8639,103.7639,103.9639,2019,9,5.24,3.83,"10,237,727",5.1,"8,756,946"
2019-09-23,US DOLLAR,103.8319,103.7306,103.9333,2019,9,5.24,3.83,"10,237,727",5.1,"8,756,946"
2019-09-20,US DOLLAR,103.8319,103.7306,103.9333,2019,9,5.24,3.83,"10,237,727",5.1,"8,756,946"
2019-09-19,US DOLLAR,103.9133,103.8133,104.0133,2019,9,5.24,3.83,"10,237,727",5.1,"8,756,946"
2019-09-18,US DOLLAR,103.86,103.7628,103.9572,2019,9,5.24,3.83,"10,237,727",5.1,"8,756,946"
2019-09-17,US DOLLAR,103.7944,103.6944,103.8944,2019,9,5.24,3.83,"10,237,727",5.1,"8,756,946"
2019-09-16,US DOLLAR,103.7739,103.6739,103.8739,2019,9,5.24,3.83,"10,237,727",5.1,"8,756,946"
2019-09-13,US DOLLAR,103.7889,103.6889,103.8889,2019,9,5.24,3.83,"10,237,727",5.1,"8,756,946"
2019-09-12,US DOLLAR,103.7778,103.6778,103.8778,2019,9,5.24,3.83,"10,237,727",5.1,"8,756,946"
2019-09-11,US DOLLAR,103.665,103.565,103.765,2019,9,5.24,3.83,"10,237,727",5.1,"8,756,946"
2019-09-10,US DOLLAR,103.7283,103.6283,103.8283,2019,9,5.24,3.83,"10,237,727",5.1,"8,756,946"
2019-09-09,US DOLLAR,103.825,103.725,103.925,2019,9,5.24,3.83,"10,237,727",5.1,"8,756,946"
2019-09-06,US DOLLAR,103.8864,103.7878,103.985,2019,9,5.24,3.83,"10,237,727",5.1,"8,756,946"
2019-09-05,US DOLLAR,103.8211,103.7211,103.9211,2019,9,5.24,3.83,"10,237,727",5.1,"8,756,946"
2019-09-04,US DOLLAR,103.825,103.725,103.925,2019,9,5.24,3.83,"10,237,727",5.1,"8,756,946"
2019-09-03,US DOLLAR,103.6375,103.5389,103.7361,2019,9,5.24,3.83,"10,237,727",5.1,"8,756,946"
2019-09-02,US DOLLAR,103.5872,103.4872,103.6872,2019,9,5.24,3.83,"10,237,727",5.1,"8,756,946"
2019-08-30,US DOLLAR,103.55,103.45,103.65,2019,8,5.4,5.0,"10,237,727",5.1,"8,756,946"
2019-08-29,US DOLLAR,103.4839,103.3867,103.5811,2019,8,5.4,5.0,"10,237,727",5.1,"8,756,946"
2019-08-28,US DOLLAR,103.4483,103.3483,103.5483,2019,8,5.4,5.0,"10,237,727",5.1,"8,756,946"
2019-08-27,US DOLLAR,103.3228,103.2233,103.4222,2019,8,5.4,5.0,"10,237,727",5.1,"8,756,946"
2019-08-26,US DOLLAR,103.1789,103.0789,103.2789,2019,8,5.4,5.0,"10,237,727",5.1,"8,756,946"
2019-08-23,US DOLLAR,103.0583,102.9583,103.1583,2019,8,5.4,5.0,"10,237,727",5.1,"8,756,946"
2019-08-22,US DOLLAR,102.9611,102.8611,103.0611,2019,8,5.4,5.0,"10,237,727",5.1,"8,756,946"
2019-08-21,US DOLLAR,102.9694,102.8694,103.0694,2019,8,5.4,5.0,"10,237,727",5.1,"8,756,946"
2019-08-20,US DOLLAR,103.2919,103.1906,103.3933,2019,8,5.4,5.0,"10,237,727",5.1,"8,756,946"
2019-08-19,US DOLLAR,103.3817,103.2844,103.4789,2019,8,5.4,5.0,"10,237,727",5.1,"8,756,946"
2019-08-16,US DOLLAR,103.3322,103.235,103.4294,2019,8,5.4,5.0,"10,237,727",5.1,"8,756,946"
2019-08-15,US DOLLAR,103.2633,103.1661,103.3606,2019,8,5.4,5.0,"10,237,727",5.1,"8,756,946"
2019-08-14,US DOLLAR,103.2533,103.1533,103.3533,2019,8,5.4,5.0,"10,237,727",5.1,"8,756,946"
2019-08-13,US DOLLAR,103.0667,102.9639,103.1694,2019,8,5.4,5.0,"10,237,727",5.1,"8,756,946"
2019-08-09,US DOLLAR,103.3733,103.2761,103.4706,2019,8,5.4,5.0,"10,237,727",5.1,"8,756,946"
2019-08-08,US DOLLAR,103.4375,103.3389,103.5361,2019,8,5.4,5.0,"10,237,727",5.1,"8,756,946"
2019-08-07,US DOLLAR,103.2722,103.1722,103.3722,2019,8,5.4,5.0,"10,237,727",5.1,"8,756,946"
2019-08-06,US DOLLAR,103.2014,103.1056,103.2972,2019,8,5.4,5.0,"10,237,727",5.1,"8,756,946"
2019-08-05,US DOLLAR,103.0056,102.9056,103.1056,2019,8,5.4,5.0,"10,237,727",5.1,"8,756,946"
2019-08-02,US DOLLAR,103.2322,103.1322,103.3322,2019,8,5.4,5.0,"10,237,727",5.1,"8,756,946"
2019-08-01,US DOLLAR,104.1722,104.0722,104.2722,2019,8,5.4,5.0,"10,237,727",5.1,"8,756,946"
2019-07-31,US DOLLAR,104.2098,104.1139,104.3056,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-07-30,US DOLLAR,104.0733,103.9733,104.1733,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-07-29,US DOLLAR,103.8194,103.7194,103.9194,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-07-26,US DOLLAR,103.8,103.7,103.9,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-07-25,US DOLLAR,104.025,103.925,104.125,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-07-24,US DOLLAR,103.7628,103.6628,103.8628,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-07-23,US DOLLAR,103.6139,103.5139,103.7139,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-07-22,US DOLLAR,103.2167,103.1167,103.3167,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-07-19,US DOLLAR,103.1028,103.0028,103.2028,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-07-18,US DOLLAR,103.0575,102.9617,103.1533,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-07-17,US DOLLAR,103.0522,102.9522,103.1522,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-07-16,US DOLLAR,103.0278,102.9278,103.1278,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-07-15,US DOLLAR,102.9542,102.8583,103.05,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-07-12,US DOLLAR,102.9217,102.8217,103.0217,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-07-11,US DOLLAR,102.9222,102.8222,103.0222,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-07-10,US DOLLAR,102.7494,102.6494,102.8494,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-07-09,US DOLLAR,102.6917,102.5917,102.7917,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-07-08,US DOLLAR,102.6083,102.5083,102.7083,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-07-05,US DOLLAR,102.6306,102.5306,102.7306,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-07-04,US DOLLAR,102.2944,102.1944,102.3944,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-07-03,US DOLLAR,103.0011,102.9011,103.1011,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-07-02,US DOLLAR,102.7194,102.6194,102.8194,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-07-01,US DOLLAR,102.3606,102.2606,102.4606,2019,7,5.32,6.27,"10,237,727",5.1,"8,756,946"
2019-06-28,US DOLLAR,102.2983,102.1983,102.3983,2019,6,5.16,5.7,"10,237,727",5.1,"8,756,946"
2019-06-27,US DOLLAR,102.17,102.07,102.27,2019,6,5.16,5.7,"10,237,727",5.1,"8,756,946"
2019-06-26,US DOLLAR,102.1917,102.0917,102.2917,2019,6,5.16,5.7,"10,237,727",5.1,"8,756,946"
2019-06-25,US DOLLAR,101.9144,101.8144,102.0144,2019,6,5.16,5.7,"10,237,727",5.1,"8,756,946"
2019-06-24,US DOLLAR,101.8778,101.7778,101.9778,2019,6,5.16,5.7,"10,237,727",5.1,"8,756,946"
2019-06-21,US DOLLAR,101.8722,101.7722,101.9722,2019,6,5.16,5.7,"10,237,727",5.1,"8,756,946"
2019-06-20,US DOLLAR,101.9028,101.8028,102.0028,2019,6,5.16,5.7,"10,237,727",5.1,"8,756,946"
2019-06-19,US DOLLAR,102.0222,101.9222,102.1222,2019,6,5.16,5.7,"10,237,727",5.1,"8,756,946"
2019-06-18,US DOLLAR,102.0033,101.9033,102.1033,2019,6,5.16,5.7,"10,237,727",5.1,"8,756,946"
2019-06-17,US DOLLAR,101.8167,101.7167,101.9167,2019,6,5.16,5.7,"10,237,727",5.1,"8,756,946"
2019-06-14,US DOLLAR,101.5478,101.4478,101.6478,2019,6,5.16,5.7,"10,237,727",5.1,"8,756,946"
2019-06-13,US DOLLAR,101.3883,101.2883,101.4883,2019,6,5.16,5.7,"10,237,727",5.1,"8,756,946"
2019-06-12,US DOLLAR,101.3833,101.2833,101.4833,2019,6,5.16,5.7,"10,237,727",5.1,"8,756,946"
2019-06-11,US DOLLAR,101.2767,101.1767,101.3767,2019,6,5.16,5.7,"10,237,727",5.1,"8,756,946"
2019-06-10,US DOLLAR,101.205,101.105,101.305,2019,6,5.16,5.7,"10,237,727",5.1,"8,756,946"
2019-06-07,US DOLLAR,101.3,101.2,101.4,2019,6,5.16,5.7,"10,237,727",5.1,"8,756,946"
2019-06-06,US DOLLAR,101.35,101.25,101.45,2019,6,5.16,5.7,"10,237,727",5.1,"8,756,946"
2019-06-04,US DOLLAR,101.2806,101.1806,101.3806,2019,6,5.16,5.7,"10,237,727",5.1,"8,756,946"
2019-06-03,US DOLLAR,101.2872,101.1872,101.3872,2019,6,5.16,5.7,"10,237,727",5.1,"8,756,946"
2019-05-31,US DOLLAR,101.3556,101.2556,101.4556,2019,5,5.04,4.49,"10,237,727",5.1,"8,756,946"
2019-05-30,US DOLLAR,101.4011,101.3011,101.5011,2019,5,5.04,4.49,"10,237,727",5.1,"8,756,946"
2019-05-29,US DOLLAR,101.2778,101.1778,101.3778,2019,5,5.04,4.49,"10,237,727",5.1,"8,756,946"
2019-05-28,US DOLLAR,101.2378,101.14,101.3356,2019,5,5.04,4.49,"10,237,727",5.1,"8,756,946"
2019-05-27,US DOLLAR,101.24,101.14,101.34,2019,5,5.04,4.49,"10,237,727",5.1,"8,756,946"
2019-05-24,US DOLLAR,101.2261,101.1261,101.3261,2019,5,5.04,4.49,"10,237,727",5.1,"8,756,946"
2019-05-23,US DOLLAR,101.2167,101.1167,101.3167,2019,5,5.04,4.49,"10,237,727",5.1,"8,756,946"
2019-05-22,US DOLLAR,101.1694,101.0694,101.2694,2019,5,5.04,4.49,"10,237,727",5.1,"8,756,946"
2019-05-21,US DOLLAR,101.1117,101.0117,101.2117,2019,5,5.04,4.49,"10,237,727",5.1,"8,756,946"
2019-05-20,US DOLLAR,101.1111,101.0111,101.2111,2019,5,5.04,4.49,"10,237,727",5.1,"8,756,946"
2019-05-17,US DOLLAR,101.1194,101.0194,101.2194,2019,5,5.04,4.49,"10,237,727",5.1,"8,756,946"
2019-05-16,US DOLLAR,101.1069,101.0111,101.2028,2019,5,5.04,4.49,"10,237,727",5.1,"8,756,946"
2019-05-15,US DOLLAR,101.0944,100.9944,101.1944,2019,5,5.04,4.49,"10,237,727",5.1,"8,756,946"
2019-05-14,US DOLLAR,101.0692,100.9733,101.165,2019,5,5.04,4.49,"10,237,727",5.1,"8,756,946"
2019-05-13,US DOLLAR,101.0736,100.9778,101.1694,2019,5,5.04,4.49,"10,237,727",5.1,"8,756,946"
2019-05-10,US DOLLAR,101.1344,101.0344,101.2344,2019,5,5.04,4.49,"10,237,727",5.1,"8,756,946"
2019-05-09,US DOLLAR,101.1856,101.0856,101.2856,2019,5,5.04,4.49,"10,237,727",5.1,"8,756,946"
2019-05-08,US DOLLAR,101.0472,100.9472,101.1472,2019,5,5.04,4.49,"10,237,727",5.1,"8,756,946"
2019-05-07,US DOLLAR,100.9417,100.8417,101.0417,2019,5,5.04,4.49,"10,237,727",5.1,"8,756,946"
2019-05-06,US DOLLAR,101.0978,100.9978,101.1978,2019,5,5.04,4.49,"10,237,727",5.1,"8,756,946"
2019-05-03,US DOLLAR,100.9,100.8,101.0,2019,5,5.04,4.49,"10,237,727",5.1,"8,756,946"
2019-05-02,US DOLLAR,101.1972,101.0972,101.2972,2019,5,5.04,4.49,"10,237,727",5.1,"8,756,946"
2019-04-30,US DOLLAR,101.3803,101.2789,101.4817,2019,4,4.91,6.58,"10,237,727",5.1,"8,756,946"
2019-04-29,US DOLLAR,101.49,101.3872,101.5928,2019,4,4.91,6.58,"10,237,727",5.1,"8,756,946"
2019-04-26,US DOLLAR,101.5122,101.4122,101.6122,2019,4,4.91,6.58,"10,237,727",5.1,"8,756,946"
2019-04-25,US DOLLAR,101.5478,101.4478,101.6478,2019,4,4.91,6.58,"10,237,727",5.1,"8,756,946"
2019-04-24,US DOLLAR,101.5361,101.4361,101.6361,2019,4,4.91,6.58,"10,237,727",5.1,"8,756,946"
2019-04-23,US DOLLAR,101.3353,101.2339,101.4367,2019,4,4.91,6.58,"10,237,727",5.1,"8,756,946"
2019-04-18,US DOLLAR,101.2583,101.1583,101.3583,2019,4,4.91,6.58,"10,237,727",5.1,"8,756,946"
2019-04-17,US DOLLAR,101.0556,100.9556,101.1556,2019,4,4.91,6.58,"10,237,727",5.1,"8,756,946"
2019-04-16,US DOLLAR,100.9972,100.8972,101.0972,2019,4,4.91,6.58,"10,237,727",5.1,"8,756,946"
2019-04-15,US DOLLAR,100.9906,100.8906,101.0906,2019,4,4.91,6.58,"10,237,727",5.1,"8,756,946"
2019-04-12,US DOLLAR,100.9528,100.8528,101.0528,2019,4,4.91,6.58,"10,237,727",5.1,"8,756,946"
2019-04-11,US DOLLAR,101.0944,100.9944,101.1944,2019,4,4.91,6.58,"10,237,727",5.1,"8,756,946"
2019-04-10,US DOLLAR,100.8422,100.7422,100.9422,2019,4,4.91,6.58,"10,237,727",5.1,"8,756,946"
2019-04-09,US DOLLAR,100.6417,100.5417,100.7417,2019,4,4.91,6.58,"10,237,727",5.1,"8,756,946"
2019-04-08,US DOLLAR,100.6333,100.5361,100.7306,2019,4,4.91,6.58,"10,237,727",5.1,"8,756,946"
2019-04-05,US DOLLAR,100.7167,100.6167,100.8167,2019,4,4.91,6.58,"10,237,727",5.1,"8,756,946"
2019-04-04,US DOLLAR,100.8006,100.7006,100.9006,2019,4,4.91,6.58,"10,237,727",5.1,"8,756,946"
2019-04-03,US DOLLAR,100.9033,100.8033,101.0033,2019,4,4.91,6.58,"10,237,727",5.1,"8,756,946"
2019-04-02,US DOLLAR,100.8444,100.7444,100.9444,2019,4,4.91,6.58,"10,237,727",5.1,"8,756,946"
2019-04-01,US DOLLAR,100.7806,100.6861,100.875,2019,4,4.91,6.58,"10,237,727",5.1,"8,756,946"
2019-03-29,US DOLLAR,100.75,100.65,100.85,2019,3,4.67,4.35,"10,237,727",5.1,"8,756,946"
2019-03-28,US DOLLAR,100.8778,100.7778,100.9778,2019,3,4.67,4.35,"10,237,727",5.1,"8,756,946"
2019-03-27,US DOLLAR,100.9556,100.8556,101.0556,2019,3,4.67,4.35,"10,237,727",5.1,"8,756,946"
2019-03-26,US DOLLAR,100.9639,100.8639,101.0639,2019,3,4.67,4.35,"10,237,727",5.1,"8,756,946"
2019-03-25,US DOLLAR,100.7028,100.6028,100.8028,2019,3,4.67,4.35,"10,237,727",5.1,"8,756,946"
2019-03-22,US DOLLAR,100.7778,100.6778,100.8778,2019,3,4.67,4.35,"10,237,727",5.1,"8,756,946"
2019-03-21,US DOLLAR,101.0072,100.9072,101.1072,2019,3,4.67,4.35,"10,237,727",5.1,"8,756,946"
2019-03-20,US DOLLAR,100.85,100.75,100.95,2019,3,4.67,4.35,"10,237,727",5.1,"8,756,946"
2019-03-19,US DOLLAR,100.6583,100.5583,100.7583,2019,3,4.67,4.35,"10,237,727",5.1,"8,756,946"
2019-03-18,US DOLLAR,100.2956,100.1956,100.3956,2019,3,4.67,4.35,"10,237,727",5.1,"8,756,946"
2019-03-15,US DOLLAR,100.1678,100.0678,100.2678,2019,3,4.67,4.35,"10,237,727",5.1,"8,756,946"
2019-03-14,US DOLLAR,100.24,100.14,100.34,2019,3,4.67,4.35,"10,237,727",5.1,"8,756,946"
2019-03-13,US DOLLAR,100.1861,100.0861,100.2861,2019,3,4.67,4.35,"10,237,727",5.1,"8,756,946"
2019-03-12,US DOLLAR,99.6056,99.5056,99.7056,2019,3,4.67,4.35,"10,237,727",5.1,"8,756,946"
2019-03-11,US DOLLAR,99.6511,99.5511,99.7511,2019,3,4.67,4.35,"10,237,727",5.1,"8,756,946"
2019-03-08,US DOLLAR,99.71,99.61,99.81,2019,3,4.67,4.35,"10,237,727",5.1,"8,756,946"
2019-03-07,US DOLLAR,100.0239,99.9239,100.1239,2019,3,4.67,4.35,"10,237,727",5.1,"8,756,946"
2019-03-06,US DOLLAR,100.0483,99.9483,100.1483,2019,3,4.67,4.35,"10,237,727",5.1,"8,756,946"
2019-03-05,US DOLLAR,100.0389,99.9389,100.1389,2019,3,4.67,4.35,"10,237,727",5.1,"8,756,946"
2019-03-04,US DOLLAR,100.0417,99.9417,100.1417,2019,3,4.67,4.35,"10,237,727",5.1,"8,756,946"
2019-03-01,US DOLLAR,100.0428,99.9456,100.14,2019,3,4.67,4.35,"10,237,727",5.1,"8,756,946"
2019-02-28,US DOLLAR,100.0861,99.9861,100.1861,2019,2,4.65,4.14,"10,237,727",5.1,"8,756,946"
2019-02-27,US DOLLAR,100.1278,100.0278,100.2278,2019,2,4.65,4.14,"10,237,727",5.1,"8,756,946"
2019-02-26,US DOLLAR,100.0694,99.9694,100.1694,2019,2,4.65,4.14,"10,237,727",5.1,"8,756,946"
2019-02-25,US DOLLAR,100.1822,100.0822,100.2822,2019,2,4.65,4.14,"10,237,727",5.1,"8,756,946"
2019-02-22,US DOLLAR,100.2228,100.1256,100.32,2019,2,4.65,4.14,"10,237,727",5.1,"8,756,946"
2019-02-21,US DOLLAR,100.24,100.1428,100.3372,2019,2,4.65,4.14,"10,237,727",5.1,"8,756,946"
2019-02-20,US DOLLAR,100.2678,100.1678,100.3678,2019,2,4.65,4.14,"10,237,727",5.1,"8,756,946"
2019-02-19,US DOLLAR,100.1722,100.0722,100.2722,2019,2,4.65,4.14,"10,237,727",5.1,"8,756,946"
2019-02-18,US DOLLAR,100.1917,100.0917,100.2917,2019,2,4.65,4.14,"10,237,727",5.1,"8,756,946"
