Date,Currency,Mean,Buy,Sell,Year,Month,Annual Average Inflation,12-Month Inflation,Nominal GDP prices (Ksh Million),Annual GDP growth (%),Real GDP prices (Ksh Million),Exchange_Rate_Variability,Inflation_Monthly_Change,Average_GDP_Growth_3Y,Exchange_Rate_Lagged,Relative_Exchange_Rate,Inflation_Rate_Differential,GDP_Growth_Change
9/1/2009,US DOLLAR,77.4361,77.35,77.5222,2009,9,12.41,6.74,"3,275,642",2.7,"5,361,462",0.17220000000000368,0.0,2.7000000000000006,79.3983,0,-5.67,0.0
8/12/2009,US DOLLAR,75.3683,75.2606,75.4761,2009,8,13.42,7.36,"3,275,642",2.7,"5,361,462",0.2155000000000058,0.6200000000000001,2.7000000000000006,77.4361,0,-6.06,0.0
8/10/2009,US DOLLAR,75.1806,75.0756,75.2856,2009,8,13.42,7.36,"3,275,642",2.7,"5,361,462",0.21000000000000796,0.0,2.7000000000000006,75.3683,0,-6.06,0.0
8/9/2009,US DOLLAR,76.1367,76.0544,76.2189,2009,8,13.42,7.36,"3,275,642",2.7,"5,361,462",0.16450000000000387,0.0,2.7000000000000006,75.1806,0,-6.06,0.0
31/08/2009,US DOLLAR,76.2333,76.1511,76.3156,2009,8,13.42,7.36,"3,275,642",2.7,"5,361,462",0.16450000000000387,0.0,2.7000000000000006,76.1367,0,-6.06,0.0
28/08/2009,US DOLLAR,76.2261,76.1533,76.2989,2009,8,13.42,7.36,"3,275,642",2.7,"5,361,462",0.14560000000000173,0.0,2.7000000000000006,76.2333,0,-6.06,0.0
27/08/2009,US DOLLAR,76.2617,76.1811,76.3422,2009,8,13.42,7.36,"3,275,642",2.7,"5,361,462",0.16110000000000468,0.0,2.7000000000000006,76.2261,0,-6.06,0.0
26/08/2009,US DOLLAR,76.2806,76.2111,76.35,2009,8,13.42,7.36,"3,275,642",2.7,"5,361,462",0.13889999999999247,0.0,2.7000000000000006,76.2617,0,-6.06,0.0
24/08/2009,US DOLLAR,76.2883,76.2133,76.3633,2009,8,13.42,7.36,"3,275,642",2.7,"5,361,462",0.14999999999999147,0.0,2.7000000000000006,76.2806,0,-6.06,0.0
21/08/2009,US DOLLAR,76.3222,76.25,76.3944,2009,8,13.42,7.36,"3,275,642",2.7,"5,361,462",0.14440000000000452,0.0,2.7000000000000006,76.2883,0,-6.06,0.0
20/08/2009,US DOLLAR,76.3639,76.2944,76.4333,2009,8,13.42,7.36,"3,275,642",2.7,"5,361,462",0.13890000000000668,0.0,2.7000000000000006,76.3222,0,-6.06,0.0
19/08/2009,US DOLLAR,76.3944,76.3167,76.4722,2009,8,13.42,7.36,"3,275,642",2.7,"5,361,462",0.15550000000000352,0.0,2.7000000000000006,76.3639,0,-6.06,0.0
18/08/2009,US DOLLAR,76.4361,76.3611,76.5111,2009,8,13.42,7.36,"3,275,642",2.7,"5,361,462",0.15000000000000568,0.0,2.7000000000000006,76.3944,0,-6.06,0.0
17/08/2009,US DOLLAR,76.3817,76.2956,76.4678,2009,8,13.42,7.36,"3,275,642",2.7,"5,361,462",0.17220000000000368,0.0,2.7000000000000006,76.4361,0,-6.06,0.0
14/08/2009,US DOLLAR,76.455,76.3789,76.5311,2009,8,13.42,7.36,"3,275,642",2.7,"5,361,462",0.15219999999999345,0.0,2.7000000000000006,76.3817,0,-6.06,0.0
13/08/2009,US DOLLAR,76.595,76.5033,76.6867,2009,8,13.42,7.36,"3,275,642",2.7,"5,361,462",0.183400000000006,0.0,2.7000000000000006,76.455,0,-6.06,0.0
8/7/2009,US DOLLAR,76.925,76.8556,76.9944,2009,8,13.42,7.36,"3,275,642",2.7,"5,361,462",0.13880000000000337,0.0,2.7000000000000006,76.595,0,-6.06,0.0
8/6/2009,US DOLLAR,77.8717,77.7967,77.9467,2009,8,13.42,7.36,"3,275,642",2.7,"5,361,462",0.15000000000000568,0.0,2.7000000000000006,76.925,0,-6.06,0.0
8/5/2009,US DOLLAR,77.4333,77.35,77.5167,2009,8,13.42,7.36,"3,275,642",2.7,"5,361,462",0.16670000000000584,0.0,2.7000000000000006,77.8717,0,-6.06,0.0
8/4/2009,US DOLLAR,80.5767,80.4944,80.6589,2009,8,13.42,7.36,"3,275,642",2.7,"5,361,462",0.16450000000000387,0.0,2.7000000000000006,77.4333,0,-6.06,0.0
8/1/2009,US DOLLAR,78.2317,78.1444,78.3189,2009,8,13.42,7.36,"3,275,642",2.7,"5,361,462",0.17449999999999477,0.0,2.7000000000000006,80.5767,0,-6.06,0.0
7/12/2009,US DOLLAR,75.1286,75.0217,75.2356,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.21390000000000953,1.0799999999999992,2.7000000000000006,78.2317,0,-5.91,0.0
7/10/2009,US DOLLAR,75.1086,74.9983,75.2189,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.22060000000000457,0.0,2.7000000000000006,75.1286,0,-5.91,0.0
7/9/2009,US DOLLAR,76.2317,76.1556,76.3078,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.15219999999999345,0.0,2.7000000000000006,75.1086,0,-5.91,0.0
7/8/2009,US DOLLAR,76.4278,76.3556,76.5,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.14440000000000452,0.0,2.7000000000000006,76.2317,0,-5.91,0.0
31/07/2009,US DOLLAR,76.6067,76.5389,76.6744,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.1355000000000075,0.0,2.7000000000000006,76.4278,0,-5.91,0.0
30/07/2009,US DOLLAR,76.6428,76.5622,76.7233,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.16109999999999047,0.0,2.7000000000000006,76.6067,0,-5.91,0.0
29/07/2009,US DOLLAR,76.6233,76.54,76.7067,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.16669999999999163,0.0,2.7000000000000006,76.6428,0,-5.91,0.0
28/07/2009,US DOLLAR,76.6833,76.6111,76.7556,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.14450000000000784,0.0,2.7000000000000006,76.6233,0,-5.91,0.0
27/07/2009,US DOLLAR,76.5389,76.4556,76.6222,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.16660000000000252,0.0,2.7000000000000006,76.6833,0,-5.91,0.0
24/07/2009,US DOLLAR,76.5528,76.4667,76.6389,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.17220000000000368,0.0,2.7000000000000006,76.5389,0,-5.91,0.0
23/07/2009,US DOLLAR,76.8528,76.7667,76.9389,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.17220000000000368,0.0,2.7000000000000006,76.5528,0,-5.91,0.0
22/07/2009,US DOLLAR,76.9044,76.8167,76.9922,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.17549999999999955,0.0,2.7000000000000006,76.8528,0,-5.91,0.0
21/07/2009,US DOLLAR,76.8867,76.8033,76.97,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.16670000000000584,0.0,2.7000000000000006,76.9044,0,-5.91,0.0
20/07/2009,US DOLLAR,76.83,76.7456,76.9144,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.1688000000000045,0.0,2.7000000000000006,76.8867,0,-5.91,0.0
17/07/2009,US DOLLAR,76.8161,76.73,76.9022,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.17219999999998947,0.0,2.7000000000000006,76.83,0,-5.91,0.0
16/07/2009,US DOLLAR,77.3072,77.2378,77.3767,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.13890000000000668,0.0,2.7000000000000006,76.8161,0,-5.91,0.0
15/07/2009,US DOLLAR,77.445,77.3711,77.5189,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.1478000000000037,0.0,2.7000000000000006,77.3072,0,-5.91,0.0
14/07/2009,US DOLLAR,77.5417,77.4722,77.6111,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.13889999999999247,0.0,2.7000000000000006,77.445,0,-5.91,0.0
13/07/2009,US DOLLAR,76.8572,76.7722,76.9422,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.1700000000000017,0.0,2.7000000000000006,77.5417,0,-5.91,0.0
7/7/2009,US DOLLAR,76.3978,76.3256,76.47,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.14440000000000452,0.0,2.7000000000000006,76.8572,0,-5.91,0.0
7/5/2009,US DOLLAR,76.3583,76.2833,76.4333,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.15000000000000568,0.0,2.7000000000000006,76.3978,0,-5.91,0.0
7/4/2009,US DOLLAR,80.3306,80.2556,80.4056,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.15000000000000568,0.0,2.7000000000000006,76.3583,0,-5.91,0.0
7/1/2009,US DOLLAR,78.7167,78.6333,78.8,2009,7,14.35,8.44,"3,275,642",2.7,"5,361,462",0.16669999999999163,0.0,2.7000000000000006,80.3306,0,-5.91,0.0
4/12/2009,US DOLLAR,75.0203,74.9189,75.1217,2009,4,16.72,12.42,"3,275,642",2.7,"5,361,462",0.20280000000001053,3.9800000000000004,2.7000000000000006,78.7167,0,-4.299999999999999,0.0
4/11/2009,US DOLLAR,75.4275,75.3122,75.5428,2009,4,16.72,12.42,"3,275,642",2.7,"5,361,462",0.23059999999999548,0.0,2.7000000000000006,75.0203,0,-4.299999999999999,0.0
4/9/2009,US DOLLAR,76.3372,76.2622,76.4122,2009,4,16.72,12.42,"3,275,642",2.7,"5,361,462",0.14999999999999147,0.0,2.7000000000000006,75.4275,0,-4.299999999999999,0.0
4/8/2009,US DOLLAR,76.4911,76.4144,76.5678,2009,4,16.72,12.42,"3,275,642",2.7,"5,361,462",0.15340000000000487,0.0,2.7000000000000006,76.3372,0,-4.299999999999999,0.0
4/6/2009,US DOLLAR,77.8933,77.7944,77.9922,2009,4,16.72,12.42,"3,275,642",2.7,"5,361,462",0.19780000000000086,0.0,2.7000000000000006,76.4911,0,-4.299999999999999,0.0
4/5/2009,US DOLLAR,78.6783,78.6056,78.7511,2009,4,16.72,12.42,"3,275,642",2.7,"5,361,462",0.1454999999999984,0.0,2.7000000000000006,77.8933,0,-4.299999999999999,0.0
30/04/2009,US DOLLAR,78.6617,78.5978,78.7256,2009,4,16.72,12.42,"3,275,642",2.7,"5,361,462",0.12779999999999347,0.0,2.7000000000000006,78.6783,0,-4.299999999999999,0.0
29/04/2009,US DOLLAR,78.8778,78.8,78.9556,2009,4,16.72,12.42,"3,275,642",2.7,"5,361,462",0.15560000000000684,0.0,2.7000000000000006,78.6617,0,-4.299999999999999,0.0
28/04/2009,US DOLLAR,79.0439,78.9744,79.1133,2009,4,16.72,12.42,"3,275,642",2.7,"5,361,462",0.13889999999999247,0.0,2.7000000000000006,78.8778,0,-4.299999999999999,0.0
27/04/2009,US DOLLAR,78.8583,78.7889,78.9278,2009,4,16.72,12.42,"3,275,642",2.7,"5,361,462",0.13890000000000668,0.0,2.7000000000000006,79.0439,0,-4.299999999999999,0.0
24/04/2009,US DOLLAR,79.1922,79.1278,79.2567,2009,4,16.72,12.42,"3,275,642",2.7,"5,361,462",0.12890000000000157,0.0,2.7000000000000006,78.8583,0,-4.299999999999999,0.0
23/04/2009,US DOLLAR,78.5889,78.5111,78.6667,2009,4,16.72,12.42,"3,275,642",2.7,"5,361,462",0.15560000000000684,0.0,2.7000000000000006,79.1922,0,-4.299999999999999,0.0
22/04/2009,US DOLLAR,78.9444,78.8667,79.0222,2009,4,16.72,12.42,"3,275,642",2.7,"5,361,462",0.15550000000000352,0.0,2.7000000000000006,78.5889,0,-4.299999999999999,0.0
21/04/2009,US DOLLAR,79.5,79.4167,79.5833,2009,4,16.72,12.42,"3,275,642",2.7,"5,361,462",0.1665999999999883,0.0,2.7000000000000006,78.9444,0,-4.299999999999999,0.0
20/04/2009,US DOLLAR,79.6756,79.6033,79.7478,2009,4,16.72,12.42,"3,275,642",2.7,"5,361,462",0.14449999999999363,0.0,2.7000000000000006,79.5,0,-4.299999999999999,0.0
17/04/2009,US DOLLAR,79.8533,79.7811,79.9256,2009,4,16.72,12.42,"3,275,642",2.7,"5,361,462",0.14450000000000784,0.0,2.7000000000000006,79.6756,0,-4.299999999999999,0.0
16/04/2009,US DOLLAR,79.8839,79.82,79.9478,2009,4,16.72,12.42,"3,275,642",2.7,"5,361,462",0.12780000000000769,0.0,2.7000000000000006,79.8533,0,-4.299999999999999,0.0
15/04/2009,US DOLLAR,79.9306,79.8722,79.9889,2009,4,16.72,12.42,"3,275,642",2.7,"5,361,462",0.11669999999999447,0.0,2.7000000000000006,79.8839,0,-4.299999999999999,0.0
14/04/2009,US DOLLAR,80.0083,79.9389,80.0778,2009,4,16.72,12.42,"3,275,642",2.7,"5,361,462",0.13889999999999247,0.0,2.7000000000000006,79.9306,0,-4.299999999999999,0.0
4/3/2009,US DOLLAR,80.3339,80.2478,80.42,2009,4,16.72,12.42,"3,275,642",2.7,"5,361,462",0.17220000000000368,0.0,2.7000000000000006,80.0083,0,-4.299999999999999,0.0
4/2/2009,US DOLLAR,79.4789,79.4067,79.5511,2009,4,16.72,12.42,"3,275,642",2.7,"5,361,462",0.14440000000000452,0.0,2.7000000000000006,80.3339,0,-4.299999999999999,0.0
3/12/2009,US DOLLAR,74.8158,74.7167,74.915,2009,3,17.07,14.6,"3,275,642",2.7,"5,361,462",0.19830000000000325,2.1799999999999997,2.7000000000000006,79.4789,0,-2.4700000000000006,0.0
3/11/2009,US DOLLAR,75.245,75.1444,75.3456,2009,3,17.07,14.6,"3,275,642",2.7,"5,361,462",0.20120000000000005,0.0,2.7000000000000006,74.8158,0,-2.4700000000000006,0.0
3/9/2009,US DOLLAR,76.4278,76.3444,76.5111,2009,3,17.07,14.6,"3,275,642",2.7,"5,361,462",0.16670000000000584,0.0,2.7000000000000006,75.245,0,-2.4700000000000006,0.0
3/8/2009,US DOLLAR,76.6167,76.5389,76.6944,2009,3,17.07,14.6,"3,275,642",2.7,"5,361,462",0.15550000000000352,0.0,2.7000000000000006,76.4278,0,-2.4700000000000006,0.0
3/7/2009,US DOLLAR,75.9372,75.8578,76.0167,2009,3,17.07,14.6,"3,275,642",2.7,"5,361,462",0.1589000000000027,0.0,2.7000000000000006,76.6167,0,-2.4700000000000006,0.0
3/6/2009,US DOLLAR,77.9556,77.8778,78.0333,2009,3,17.07,14.6,"3,275,642",2.7,"5,361,462",0.15550000000000352,0.0,2.7000000000000006,75.9372,0,-2.4700000000000006,0.0
3/4/2009,US DOLLAR,80.0189,79.9456,80.0922,2009,3,17.07,14.6,"3,275,642",2.7,"5,361,462",0.1466000000000065,0.0,2.7000000000000006,77.9556,0,-2.4700000000000006,0.0
31/03/2009,US DOLLAR,80.4306,80.35,80.5111,2009,3,17.07,14.6,"3,275,642",2.7,"5,361,462",0.16110000000000468,0.0,2.7000000000000006,80.0189,0,-2.4700000000000006,0.0
30/03/2009,US DOLLAR,80.2678,80.1833,80.3522,2009,3,17.07,14.6,"3,275,642",2.7,"5,361,462",0.1688999999999936,0.0,2.7000000000000006,80.4306,0,-2.4700000000000006,0.0
27/03/2009,US DOLLAR,79.9922,79.9244,80.06,2009,3,17.07,14.6,"3,275,642",2.7,"5,361,462",0.1355999999999966,0.0,2.7000000000000006,80.2678,0,-2.4700000000000006,0.0
26/03/2009,US DOLLAR,79.8578,79.7922,79.9233,2009,3,17.07,14.6,"3,275,642",2.7,"5,361,462",0.13110000000000355,0.0,2.7000000000000006,79.9922,0,-2.4700000000000006,0.0
25/03/2009,US DOLLAR,80.4694,80.4056,80.5333,2009,3,17.07,14.6,"3,275,642",2.7,"5,361,462",0.12769999999999015,0.0,2.7000000000000006,79.8578,0,-2.4700000000000006,0.0
24/03/2009,US DOLLAR,80.5828,80.5189,80.6467,2009,3,17.07,14.6,"3,275,642",2.7,"5,361,462",0.12779999999999347,0.0,2.7000000000000006,80.4694,0,-2.4700000000000006,0.0
23/03/2009,US DOLLAR,80.6694,80.5944,80.7444,2009,3,17.07,14.6,"3,275,642",2.7,"5,361,462",0.15000000000000568,0.0,2.7000000000000006,80.5828,0,-2.4700000000000006,0.0
20/03/2009,US DOLLAR,80.7722,80.6944,80.85,2009,3,17.07,14.6,"3,275,642",2.7,"5,361,462",0.15559999999999263,0.0,2.7000000000000006,80.6694,0,-2.4700000000000006,0.0
19/03/2009,US DOLLAR,81.1083,81.0267,81.19,2009,3,17.07,14.6,"3,275,642",2.7,"5,361,462",0.16329999999999245,0.0,2.7000000000000006,80.7722,0,-2.4700000000000006,0.0
18/03/2009,US DOLLAR,80.3928,80.3111,80.4744,2009,3,17.07,14.6,"3,275,642",2.7,"5,361,462",0.16330000000000666,0.0,2.7000000000000006,81.1083,0,-2.4700000000000006,0.0
17/03/2009,US DOLLAR,80.2056,80.1222,80.2889,2009,3,17.07,14.6,"3,275,642",2.7,"5,361,462",0.16669999999999163,0.0,2.7000000000000006,80.3928,0,-2.4700000000000006,0.0
16/03/2009,US DOLLAR,80.1172,80.0533,80.1811,2009,3,17.07,14.6,"3,275,642",2.7,"5,361,462",0.12780000000000769,0.0,2.7000000000000006,80.2056,0,-2.4700000000000006,0.0
13/03/2009,US DOLLAR,80.1333,80.05,80.2167,2009,3,17.07,14.6,"3,275,642",2.7,"5,361,462",0.16670000000000584,0.0,2.7000000000000006,80.1172,0,-2.4700000000000006,0.0
3/3/2009,US DOLLAR,80.07,80.0022,80.1378,2009,3,17.07,14.6,"3,275,642",2.7,"5,361,462",0.1355999999999966,0.0,2.7000000000000006,80.1333,0,-2.4700000000000006,0.0
3/2/2009,US DOLLAR,79.4583,79.3778,79.5389,2009,3,17.07,14.6,"3,275,642",2.7,"5,361,462",0.16110000000000468,0.0,2.7000000000000006,80.07,0,-2.4700000000000006,0.0
2/12/2009,US DOLLAR,74.7658,74.6594,74.8722,2009,2,16.87,14.69,"3,275,642",2.7,"5,361,462",0.21280000000000143,0.08999999999999986,2.7000000000000006,79.4583,0,-2.1800000000000015,0.0
2/11/2009,US DOLLAR,75.2297,75.1344,75.325,2009,2,16.87,14.69,"3,275,642",2.7,"5,361,462",0.19060000000000343,0.0,2.7000000000000006,74.7658,0,-2.1800000000000015,0.0
2/10/2009,US DOLLAR,75.5128,75.4433,75.5822,2009,2,16.87,14.69,"3,275,642",2.7,"5,361,462",0.13890000000000668,0.0,2.7000000000000006,75.2297,0,-2.1800000000000015,0.0
2/9/2009,US DOLLAR,76.2361,76.1444,76.3278,2009,2,16.87,14.69,"3,275,642",2.7,"5,361,462",0.1833999999999918,0.0,2.7000000000000006,75.5128,0,-2.1800000000000015,0.0
2/7/2009,US DOLLAR,76.2694,76.1889,76.35,2009,2,16.87,14.69,"3,275,642",2.7,"5,361,462",0.16109999999999047,0.0,2.7000000000000006,76.2361,0,-2.1800000000000015,0.0
2/6/2009,US DOLLAR,78.2111,78.1222,78.3,2009,2,16.87,14.69,"3,275,642",2.7,"5,361,462",0.17779999999999063,0.0,2.7000000000000006,76.2694,0,-2.1800000000000015,0.0
2/4/2009,US DOLLAR,80.1122,80.0411,80.1833,2009,2,16.87,14.69,"3,275,642",2.7,"5,361,462",0.14220000000000255,0.0,2.7000000000000006,78.2111,0,-2.1800000000000015,0.0
2/3/2009,US DOLLAR,79.7183,79.6378,79.7989,2009,2,16.87,14.69,"3,275,642",2.7,"5,361,462",0.16110000000000468,0.0,2.7000000000000006,80.1122,0,-2.1800000000000015,0.0
27/02/2009,US DOLLAR,79.6872,79.6122,79.7622,2009,2,16.87,14.69,"3,275,642",2.7,"5,361,462",0.15000000000000568,0.0,2.7000000000000006,79.7183,0,-2.1800000000000015,0.0
26/02/2009,US DOLLAR,79.7067,79.6456,79.7678,2009,2,16.87,14.69,"3,275,642",2.7,"5,361,462",0.12219999999999231,0.0,2.7000000000000006,79.6872,0,-2.1800000000000015,0.0
25/02/2009,US DOLLAR,79.7667,79.7056,79.8278,2009,2,16.87,14.69,"3,275,642",2.7,"5,361,462",0.12219999999999231,0.0,2.7000000000000006,79.7067,0,-2.1800000000000015,0.0
24/02/2009,US DOLLAR,79.8356,79.7522,79.9189,2009,2,16.87,14.69,"3,275,642",2.7,"5,361,462",0.16669999999999163,0.0,2.7000000000000006,79.7667,0,-2.1800000000000015,0.0
23/02/2009,US DOLLAR,79.69,79.6056,79.7744,2009,2,16.87,14.69,"3,275,642",2.7,"5,361,462",0.1688000000000045,0.0,2.7000000000000006,79.8356,0,-2.1800000000000015,0.0
20/02/2009,US DOLLAR,79.5878,79.5056,79.67,2009,2,16.87,14.69,"3,275,642",2.7,"5,361,462",0.16440000000000055,0.0,2.7000000000000006,79.69,0,-2.1800000000000015,0.0
19/02/2009,US DOLLAR,79.7083,79.63,79.7867,2009,2,16.87,14.69,"3,275,642",2.7,"5,361,462",0.15670000000000073,0.0,2.7000000000000006,79.5878,0,-2.1800000000000015,0.0
18/02/2009,US DOLLAR,79.7478,79.6756,79.82,2009,2,16.87,14.69,"3,275,642",2.7,"5,361,462",0.14439999999999031,0.0,2.7000000000000006,79.7083,0,-2.1800000000000015,0.0
17/02/2009,US DOLLAR,79.6222,79.5333,79.7111,2009,2,16.87,14.69,"3,275,642",2.7,"5,361,462",0.17780000000000484,0.0,2.7000000000000006,79.7478,0,-2.1800000000000015,0.0
16/02/2009,US DOLLAR,79.55,79.4611,79.6389,2009,2,16.87,14.69,"3,275,642",2.7,"5,361,462",0.17780000000000484,0.0,2.7000000000000006,79.6222,0,-2.1800000000000015,0.0
13/02/2009,US DOLLAR,79.6528,79.5833,79.7222,2009,2,16.87,14.69,"3,275,642",2.7,"5,361,462",0.13890000000000668,0.0,2.7000000000000006,79.55,0,-2.1800000000000015,0.0
2/2/2009,US DOLLAR,79.6461,79.5644,79.7278,2009,2,16.87,14.69,"3,275,642",2.7,"5,361,462",0.16339999999999577,0.0,2.7000000000000006,79.6528,0,-2.1800000000000015,0.0
2/1/2009,US DOLLAR,78.2678,78.1944,78.3411,2009,2,16.87,14.69,"3,275,642",2.7,"5,361,462",0.1466999999999956,0.0,2.7000000000000006,79.6461,0,-2.1800000000000015,0.0
1/12/2009,US DOLLAR,74.8928,74.7894,74.9961,2009,1,16.56,13.22,"3,275,642",2.7,"5,361,462",0.20669999999999789,-1.4699999999999989,2.7000000000000006,78.2678,0,-3.339999999999998,0.0
1/10/2009,US DOLLAR,74.8214,74.7528,74.89,2009,1,16.56,13.22,"3,275,642",2.7,"5,361,462",0.1372000000000071,0.0,2.7000000000000006,74.8928,0,-3.339999999999998,0.0
1/9/2009,US DOLLAR,76.2583,76.1722,76.3444,2009,1,16.56,13.22,"3,275,642",2.7,"5,361,462",0.17219999999998947,0.0,2.7000000000000006,74.8214,0,-3.339999999999998,0.0
1/7/2009,US DOLLAR,76.5167,76.4389,76.5944,2009,1,16.56,13.22,"3,275,642",2.7,"5,361,462",0.1554999999999893,0.0,2.7000000000000006,76.2583,0,-3.339999999999998,0.0
1/4/2009,US DOLLAR,80.305,80.2244,80.3856,2009,1,16.56,13.22,"3,275,642",2.7,"5,361,462",0.1611999999999938,0.0,2.7000000000000006,76.5167,0,-3.339999999999998,0.0
30/01/2009,US DOLLAR,79.5439,79.4578,79.63,2009,1,16.56,13.22,"3,275,642",2.7,"5,361,462",0.17219999999998947,0.0,2.7000000000000006,80.305,0,-3.339999999999998,0.0
29/01/2009,US DOLLAR,79.6317,79.5444,79.7189,2009,1,16.56,13.22,"3,275,642",2.7,"5,361,462",0.17450000000000898,0.0,2.7000000000000006,79.5439,0,-3.339999999999998,0.0
28/01/2009,US DOLLAR,79.7961,79.7222,79.87,2009,1,16.56,13.22,"3,275,642",2.7,"5,361,462",0.1478000000000037,0.0,2.7000000000000006,79.6317,0,-3.339999999999998,0.0
27/01/2009,US DOLLAR,79.6139,79.5111,79.7167,2009,1,16.56,13.22,"3,275,642",2.7,"5,361,462",0.205600000000004,0.0,2.7000000000000006,79.7961,0,-3.339999999999998,0.0
26/01/2009,US DOLLAR,79.7167,79.65,79.7833,2009,1,16.56,13.22,"3,275,642",2.7,"5,361,462",0.13329999999999131,0.0,2.7000000000000006,79.6139,0,-3.339999999999998,0.0
23/01/2009,US DOLLAR,79.7339,79.6533,79.8144,2009,1,16.56,13.22,"3,275,642",2.7,"5,361,462",0.16110000000000468,0.0,2.7000000000000006,79.7167,0,-3.339999999999998,0.0
22/01/2009,US DOLLAR,80.0083,79.9278,80.0889,2009,1,16.56,13.22,"3,275,642",2.7,"5,361,462",0.16109999999999047,0.0,2.7000000000000006,79.7339,0,-3.339999999999998,0.0
21/01/2009,US DOLLAR,79.7028,79.6167,79.7889,2009,1,16.56,13.22,"3,275,642",2.7,"5,361,462",0.17220000000000368,0.0,2.7000000000000006,80.0083,0,-3.339999999999998,0.0
20/01/2009,US DOLLAR,78.9539,78.8667,79.0411,2009,1,16.56,13.22,"3,275,642",2.7,"5,361,462",0.17440000000000566,0.0,2.7000000000000006,79.7028,0,-3.339999999999998,0.0
19/01/2009,US DOLLAR,78.7417,78.6556,78.8278,2009,1,16.56,13.22,"3,275,642",2.7,"5,361,462",0.17219999999998947,0.0,2.7000000000000006,78.9539,0,-3.339999999999998,0.0
16/01/2009,US DOLLAR,79.7567,79.6833,79.83,2009,1,16.56,13.22,"3,275,642",2.7,"5,361,462",0.1466999999999956,0.0,2.7000000000000006,78.7417,0,-3.339999999999998,0.0
15/01/2009,US DOLLAR,78.8306,78.75,78.9111,2009,1,16.56,13.22,"3,275,642",2.7,"5,361,462",0.16110000000000468,0.0,2.7000000000000006,79.7567,0,-3.339999999999998,0.0
14/01/2009,US DOLLAR,78.6306,78.55,78.7111,2009,1,16.56,13.22,"3,275,642",2.7,"5,361,462",0.16110000000000468,0.0,2.7000000000000006,78.8306,0,-3.339999999999998,0.0
13/01/2009,US DOLLAR,77.8944,77.8167,77.9722,2009,1,16.56,13.22,"3,275,642",2.7,"5,361,462",0.15550000000000352,0.0,2.7000000000000006,78.6306,0,-3.339999999999998,0.0
6/11/2009,US DOLLAR,74.9961,74.8906,75.1017,2009,6,15.11,8.6,"3,275,642",2.7,"5,361,462",0.21109999999998763,-4.620000000000001,2.7000000000000006,77.8944,0,-6.51,0.0
6/10/2009,US DOLLAR,75.5403,75.3694,75.7111,2009,6,15.11,8.6,"3,275,642",2.7,"5,361,462",0.341700000000003,0.0,2.7000000000000006,74.9961,0,-6.51,0.0
6/8/2009,US DOLLAR,76.3483,76.2667,76.43,2009,6,15.11,8.6,"3,275,642",2.7,"5,361,462",0.16330000000000666,0.0,2.7000000000000006,75.5403,0,-6.51,0.0
6/7/2009,US DOLLAR,75.9517,75.8722,76.0311,2009,6,15.11,8.6,"3,275,642",2.7,"5,361,462",0.1588999999999885,0.0,2.7000000000000006,76.3483,0,-6.51,0.0
30/06/2009,US DOLLAR,77.1578,77.0744,77.2411,2009,6,15.11,8.6,"3,275,642",2.7,"5,361,462",0.16670000000000584,0.0,2.7000000000000006,75.9517,0,-6.51,0.0
29/06/2009,US DOLLAR,77.0206,76.9444,77.0967,2009,6,15.11,8.6,"3,275,642",2.7,"5,361,462",0.15229999999999677,0.0,2.7000000000000006,77.1578,0,-6.51,0.0
26/06/2009,US DOLLAR,76.8706,76.79,76.9511,2009,6,15.11,8.6,"3,275,642",2.7,"5,361,462",0.16109999999999047,0.0,2.7000000000000006,77.0206,0,-6.51,0.0
25/06/2009,US DOLLAR,77.9789,77.8944,78.0633,2009,6,15.11,8.6,"3,275,642",2.7,"5,361,462",0.1688999999999936,0.0,2.7000000000000006,76.8706,0,-6.51,0.0
24/06/2009,US DOLLAR,77.9583,77.8889,78.0278,2009,6,15.11,8.6,"3,275,642",2.7,"5,361,462",0.13889999999999247,0.0,2.7000000000000006,77.9789,0,-6.51,0.0
